candidate_count,effect_rho_input,planning_permutations,observed_aggregate_rho,permutation_p,permutation_pass,all_lofo_positive,selected_effective_rank,selected_condition_number,cross_block_A0_q90_minus_q10,cross_block_row_diversity
12,0.2819091742016503,999,0.2732363701545685,0.001001001001001001,True,True,5.921860336321653,8.42377223778729,0.9101072786988126,2.7627664405381345
12,0.2819091742016503,999,0.27510017391339375,0.001001001001001001,True,True,5.691281876784993,9.923485087649155,0.8763932787640617,2.6590784255973885
12,0.2819091742016503,999,0.29456900796859686,0.001001001001001001,True,True,5.716439388814203,10.039581367062405,0.9816761963010774,2.773797299036076
12,0.2819091742016503,999,0.2865154180718876,0.001001001001001001,True,True,5.152240324172057,10.780873235308242,0.9046742479171137,2.5473181250521195
12,0.2819091742016503,999,0.26619161892524146,0.001001001001001001,True,True,5.824334064142601,4.466302234463069,0.9927149526869193,2.760231656436099
12,0.2819091742016503,999,0.27082494564577053,0.001001001001001001,True,True,5.886061030646601,4.3550887569820045,0.936195266384393,2.7176325377906796
12,0.2819091742016503,999,0.280339327487883,0.001001001001001001,True,True,5.390823823238626,7.708523268779918,0.9017998401692956,2.6486747963183017
12,0.2819091742016503,999,0.2709345100768059,0.001001001001001001,True,True,5.072915127084113,21.021668150710898,0.9696497901153002,2.591611180776012
12,0.2819091742016503,999,0.2938999398805466,0.001001001001001001,True,True,5.584675680123501,11.868165089907972,0.9794312675756771,2.8077371156298265
12,0.2819091742016503,999,0.2952755374246115,0.001001001001001001,True,True,5.907326860689419,6.144453892178144,0.9339889492104105,2.7161336150490305
12,0.2819091742016503,999,0.2793536504189732,0.001001001001001001,True,True,5.645819032112672,16.483057853664715,0.8290108367836984,2.4380115291339814
12,0.2819091742016503,999,0.285759141530458,0.001001001001001001,True,True,5.779112803153157,7.22487955807579,0.920704682315984,2.510884461283517
12,0.2819091742016503,999,0.28532088380631665,0.001001001001001001,True,True,5.688082959804521,4.70619629594858,0.9557756466213091,2.8950650375415687
12,0.2819091742016503,999,0.2700747112604643,0.001001001001001001,True,True,4.911030354091957,9.032837944725074,0.9608423673484197,2.6285349942452707
12,0.2819091742016503,999,0.2800668262467234,0.001001001001001001,True,True,5.755773118888986,6.294103489489972,0.9070668280093371,2.7423386252978434
12,0.2819091742016503,999,0.27698230554579306,0.001001001001001001,True,True,5.164693170014014,18.044166695568386,0.9574158524623241,2.732607152562626
12,0.2819091742016503,999,0.2753021833331152,0.001001001001001001,True,True,6.027267131634591,13.520395381591104,0.9941863561363026,2.8855531326633987
16,0.2819091742016503,999,0.28440408731721223,0.001001001001001001,True,True,4.9835200826403705,9.67607732090459,0.9395244729781421,2.7486483184075072
16,0.2819091742016503,999,0.2793790274746909,0.001001001001001001,True,True,5.81353191797412,6.278777183210128,0.9331352675489456,2.65980345138552
16,0.2819091742016503,999,0.2704839666352139,0.001001001001001001,True,True,5.375426961006265,7.332506163061141,0.9617051454061143,2.740058149005307
16,0.2819091742016503,999,0.2818901475595228,0.001001001001001001,True,True,5.836467096363841,4.131083213111363,0.8798827051151433,2.6622640370683897
16,0.2819091742016503,999,0.2968134675631884,0.001001001001001001,True,True,5.736675119347075,5.56687845246842,0.8980510610307898,2.5656581762551274
16,0.2819091742016503,999,0.28349454141545566,0.001001001001001001,True,True,5.224681447336701,6.978749111383776,0.919237011844554,2.5448859025809396
16,0.2819091742016503,999,0.29221135864929615,0.001001001001001001,True,True,5.694185843247438,4.750502139335054,0.9546730493681017,2.7256238266621744
16,0.2819091742016503,999,0.27851298509702194,0.001001001001001001,True,True,5.594970940407281,5.2675468583206415,0.9585384508531127,2.620971840033458
16,0.2819091742016503,999,0.27745117686095894,0.001001001001001001,True,True,5.692127735165341,8.034582624227909,0.8888895619335929,2.674835753116106
16,0.2819091742016503,999,0.26562043376638805,0.001001001001001001,True,True,5.83792548757143,4.431474982635054,0.8999546863759794,2.590032081362945
16,0.2819091742016503,999,0.30620861752446826,0.001001001001001001,True,True,5.296913192098267,8.348504013907403,0.9282911865383392,2.5481999047770696
16,0.2819091742016503,999,0.28644492625044937,0.001001001001001001,True,True,5.067004559277227,14.687511015347662,0.9996377976149192,2.6827730914851746
16,0.2819091742016503,999,0.28522702898120184,0.001001001001001001,True,True,5.687997095847741,5.129556462147248,0.8959928622956269,2.552227216947884
16,0.2819091742016503,999,0.3056309873990834,0.001001001001001001,True,True,5.016694208933591,12.430781534139504,0.8748855829100382,2.5648677071483297
16,0.2819091742016503,999,0.2881514325448655,0.001001001001001001,True,True,5.918182777483571,4.800379795061833,0.9810154633279667,2.6990037872518196
16,0.2819091742016503,999,0.2888648097778198,0.001001001001001001,True,True,5.489354622335303,16.80887432212034,0.9614000771362085,2.7340804360748527
16,0.2819091742016503,999,0.2794485122701086,0.001001001001001001,True,True,5.913634859935877,6.092083766409416,0.957435205928203,2.707008493854896
16,0.2819091742016503,999,0.27833111619771145,0.001001001001001001,True,True,4.677024197808391,12.911176390017339,0.9380310578911026,2.6538890955708547
16,0.2819091742016503,999,0.2816649765413288,0.001001001001001001,True,True,5.162064737733965,7.4482000833779685,0.8974243496245696,2.5966234979408194
16,0.2819091742016503,999,0.2655716937069937,0.001001001001001001,True,True,5.632677228573843,4.642452499229346,0.9094330199785775,2.702406268286737
16,0.2819091742016503,999,0.27730495668277577,0.001001001001001001,True,True,5.160944170799747,21.506467176966733,0.8327899387219697,2.3969018748214976
16,0.2819091742016503,999,0.2973880766105116,0.001001001001001001,True,True,5.747854563972298,8.568876658065355,0.9277756593048719,2.630092306326001
16,0.2819091742016503,999,0.29081541917961623,0.001001001001001001,True,True,5.487429740521254,11.340578060471971,0.9087370395907828,2.616720257067547
16,0.2819091742016503,999,0.3051254603367696,0.001001001001001001,True,True,6.132700640342246,4.4608419645749375,0.89097054660442,2.501356727357386
16,0.2819091742016503,999,0.27221504436453137,0.001001001001001001,True,True,5.351254864520136,9.58853147801161,0.9372113215794443,2.6928120381909197
16,0.2819091742016503,999,0.28014114476703966,0.001001001001001001,True,True,6.588914483214288,2.9356633606138303,0.9581847879314814,2.714733669286749
16,0.2819091742016503,999,0.29613594045656544,0.001001001001001001,True,True,5.514172109762089,8.232319501439402,0.9166875336213995,2.752206304489241
16,0.2819091742016503,999,0.27654948576216265,0.001001001001001001,True,True,5.465509226274529,5.888133240652569,0.8347157843496185,2.5825191107159076
16,0.2819091742016503,999,0.2857043593149403,0.001001001001001001,True,True,5.495544655032518,14.24034311340207,1.0062040936382857,2.8664698491442997
16,0.2819091742016503,999,0.28643123069657,0.001001001001001001,True,True,5.654847395299121,5.228739493262087,0.8819463840755289,2.6553396690164015
16,0.2819091742016503,999,0.28281157636832177,0.001001001001001001,True,True,5.148465934689004,13.633318293632161,0.9110353036528029,2.7520565246632738
16,0.2819091742016503,999,0.285675961181161,0.001001001001001001,True,True,5.692754436071106,8.931421757233885,0.9641205251267606,2.7689530377293603
16,0.2819091742016503,999,0.27808640887471897,0.001001001001001001,True,True,6.132048296885285,5.14861504025002,0.9283892655429353,2.6622008599756253
16,0.2819091742016503,999,0.2904607446151801,0.001001001001001001,True,True,5.855291496027512,5.33863182477851,0.9170908236746869,2.6937396527528583
16,0.2819091742016503,999,0.27383031410148606,0.001001001001001001,True,True,5.8911758225983055,4.451709826782338,0.9368244724777972,2.6783052101148743
16,0.2819091742016503,999,0.281247866363619,0.001001001001001001,True,True,5.4483168947732485,8.43624120447866,0.9312708936871837,2.592264149883809
16,0.2819091742016503,999,0.2755460850352912,0.001001001001001001,True,True,5.648670488523529,7.157746635101805,0.8676860389102559,2.5913795908030357
16,0.2819091742016503,999,0.2866626452760913,0.001001001001001001,True,True,5.361254276842014,8.516894560818269,0.892648768869061,2.5906019297503855
