candidate_count,scenario,p_safe,replicates,reserve_probability,reserve_ci95_low,reserve_ci95_high,selected_gate_probability_given_reserve,unconditional_selected_qualification_probability,unconditional_selected_ci95_low,unconditional_selected_ci95_high,candidate_and_selected_joint_probability,candidate_gate_and_reserve_probability,inference_aligned_selected_probability_given_reserve,unconditional_inference_aligned_qualification_probability,candidate_and_inference_aligned_joint_probability,selected_pass_given_full_candidate_failure,selected_pass_given_candidate_condition_failure,selected_rank_pass_given_reserve,selected_effective_rank_pass_given_reserve,selected_condition_pass_given_reserve,selected_pair_cosine_pass_given_reserve,selected_cross_block_spread_pass_given_reserve
22,INDEPENDENT,0.65,20000,0.98065,0.9786465425256914,0.9824688532135752,0.7228368938969051,0.70885,0.7025143129192165,0.7151054736201484,0.5224,0.693,0.9743027583745475,0.95545,0.6827,0.6481835564053537,0.6482158398607485,1.0,0.9745067047366542,0.7305868556569622,0.9997960536378933,1.0
22,INDEPENDENT,0.7,20000,0.9953,0.9942523225551475,0.9961574465276751,0.7240028132221441,0.7206,0.714339478204133,0.7267757954879137,0.53205,0.7036,0.9746307645935899,0.97005,0.69405,0.6463832704833733,0.6463519313304721,1.0,0.9748819451421682,0.7310861046920526,0.9997488194514217,1.0
22,INDEPENDENT,0.75,20000,0.99945,0.9990153237654903,0.9996928514180666,0.723047676221922,0.72265,0.716403128856398,0.7288113574878187,0.53335,0.7063,0.9744359397668718,0.9739,0.69685,0.645744499403036,0.6457123334472156,1.0,0.974636049827405,0.7303016659162539,0.9997998899394667,1.0
22,INDEPENDENT,0.775,20000,0.9999,0.9996354263863794,0.9999725759647273,0.7257225722572257,0.72565,0.7194233981269161,0.7317899360009638,0.53535,0.7066,0.9731973197319732,0.9731,0.69655,0.6488237299693147,0.6486255762335666,1.0,0.9733973397339734,0.7331233123312331,0.9997999799979999,1.0
22,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72345,0.72345,0.7172084998830532,0.7296056792034737,0.5346,0.70665,0.97295,0.97295,0.696,0.6437702403272542,0.6437350631614885,1.0,0.97325,0.731,0.9997,1.0
22,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7185,0.7185,0.712225661662599,0.7246904185808833,0.5323,0.70665,0.9721,0.9721,0.6959,0.6347366626896199,0.6346876066917037,1.0,0.9724,0.7269,0.9997,1.0
22,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.718,0.718,0.7117223968027993,0.724193875476739,0.5321,0.70665,0.9722,0.9722,0.6957,0.6337139935230953,0.6338340730624786,1.0,0.97255,0.7259,0.99965,1.0
22,WEAK_AXIS4,0.6,20000,0.9429,0.9395983688469018,0.9460315256146006,0.7200657545869127,0.67895,0.6724456579715337,0.6853856123239865,0.50245,0.66665,0.9733269699862127,0.91775,0.6559,0.6389140271493212,0.6391154613014319,1.0,0.9736981652349136,0.7267472690635274,0.9996288047512992,1.0
22,WEAK_AXIS4,0.65,20000,0.98155,0.9795903755251485,0.9833246745492172,0.7214609546126025,0.70815,0.7018099978133016,0.7144100575765419,0.52465,0.69315,0.9725434262136416,0.9546,0.6813,0.6362690707350902,0.6363952075013023,1.0,0.9728490652539351,0.7284397126993021,0.9996943609597065,1.0
22,WEAK_AXIS4,0.7,20000,0.9959,0.9949141579643698,0.9966953806751856,0.7176423335676273,0.7147,0.7084010863716115,0.7209164533458972,0.5284,0.7035,0.9724369916658299,0.96845,0.69185,0.637140902872777,0.6372666552491865,1.0,0.9727382267295913,0.725625062757305,0.9996987649362385,1.0
22,WEAK_AXIS4,0.75,20000,0.99935,0.9988881316487883,0.9996200819419798,0.7150647921148746,0.7146,0.7083004470175382,0.7208171311071816,0.52955,0.70605,0.9717816580777505,0.97115,0.69405,0.6309239686327992,0.6310397814580844,1.0,0.9720318206834443,0.722719767849102,0.9997498373943063,1.0
22,WEAK_AXIS4,0.775,20000,0.99975,0.9994148495964674,0.9998932103654561,0.7163790947736934,0.7162,0.7099107218895971,0.7224062417197431,0.53095,0.7064,0.9724431107776944,0.9722,0.69485,0.6314982103289586,0.6317855923523387,1.0,0.9727431857964491,0.7236809202300575,0.9996999249812453,1.0
22,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.71635,0.71635,0.7100616901119969,0.7225552158865267,0.5304,0.70665,0.9725,0.9725,0.69495,0.6338844383841827,0.6341754865141687,1.0,0.9728,0.72375,0.9997,1.0
22,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.71775,0.71775,0.7114707679377937,0.7239456003597727,0.531,0.70665,0.97285,0.97285,0.69465,0.6366115561615817,0.6372482075793786,1.0,0.9732,0.724,0.99965,1.0
22,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7195,0.7195,0.7132322199552952,0.7256834762160749,0.5326,0.70665,0.9742,0.9742,0.69555,0.6371228907448441,0.6375896210310686,1.0,0.9745,0.726,0.9997,1.0
22,MODERATE_AXIS4,0.6,20000,0.94715,0.9439625026652331,0.9501657594897926,0.7244364672966267,0.68615,0.6796833977563944,0.6925451072199179,0.51005,0.6693,0.9742385049886502,0.92275,0.66035,0.6337952132445565,0.6337418889689979,1.0,0.9743968748350315,0.7322493797181017,0.999788840204825,1.0
22,MODERATE_AXIS4,0.65,20000,0.98185,0.9799052375006304,0.9836096973521015,0.7201201812904211,0.70705,0.7007032534126403,0.7133172244565267,0.52315,0.69385,0.9732647553088557,0.9556,0.68365,0.6385416666666667,0.6388454181881412,1.0,0.973621225238071,0.7283699139379742,0.9996435300707848,1.0
22,MODERATE_AXIS4,0.7,20000,0.99595,0.9949695101107263,0.9967400093252234,0.7214217581203876,0.7185,0.712225661662599,0.7246904185808833,0.5303,0.7037,0.9747979316230735,0.97085,0.69385,0.6439692044482463,0.6444482522275531,1.0,0.9751493548872935,0.7282494101109493,0.9996485767357799,1.0
22,MODERATE_AXIS4,0.75,20000,0.99915,0.9986390788900333,0.9994692115151574,0.7189110744132513,0.7183,0.7120243545772369,0.7244918024806679,0.52955,0.7061,0.9748286043136666,0.974,0.69655,0.6440880395836888,0.644395078605605,1.0,0.9751789020667567,0.7254666466496522,0.9996497022469099,1.0
22,MODERATE_AXIS4,0.775,20000,0.9998,0.9994858195143681,0.9999222212439498,0.7186937387477496,0.71855,0.7122759886718812,0.7247400723679955,0.5301,0.70655,0.9739947989597919,0.9738,0.6969,0.6426257459505541,0.6431010928961749,1.0,0.9743448689737948,0.7251450290058011,0.9996499299859972,1.0
22,MODERATE_AXIS4,0.8,20000,0.99995,0.9997168094297738,0.9999911737177268,0.7172858642932146,0.71725,0.7109675173279921,0.7234490430056304,0.5294,0.70665,0.9729486474323716,0.9729,0.6966,0.6404705080122741,0.6411131978828752,1.0,0.9732486624331217,0.7240362018100905,0.99969998499925,1.0
22,MODERATE_AXIS4,0.85,20000,0.99995,0.9997168094297738,0.9999911737177268,0.7221861093054652,0.72215,0.7158997845138046,0.7283148938664679,0.5332,0.70665,0.9742487124356218,0.9742,0.6968,0.6442209341970678,0.6448693870582209,1.0,0.9745987299364969,0.7289864493224661,0.999649982499125,1.0
22,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7209,0.7209,0.7146414657706246,0.7270736926997883,0.53325,0.70665,0.97375,0.97375,0.69585,0.6396795636611556,0.6403209286445886,1.0,0.9741,0.72765,0.99965,1.0
22,ADVERSARIAL_AXIS4_TOP10,NA,20000,1.0,1.0,1.0,0.7105,0.7105,0.7041745559298924,0.7167445968904875,0.52615,0.70665,0.9696,0.9696,0.69445,0.6284302028293847,0.6282007511095937,1.0,0.96975,0.71985,0.9998,1.0
24,INDEPENDENT,0.6,20000,0.97755,0.9754033399099779,0.9795132464528366,0.7210884353741497,0.7049,0.6985401994069206,0.7111811042172876,0.59925,0.80805,0.9741701191754898,0.9523,0.79315,0.6233038348082596,0.6225911651348948,1.0,0.9743747122909314,0.7276865633471433,0.9997954068845584,1.0
24,INDEPENDENT,0.65,20000,0.99485,0.9937585157747342,0.9957514261405391,0.7234759008895814,0.71975,0.713483865492492,0.72593173466085,0.61185,0.82255,0.9752223953359803,0.9702,0.80845,0.6262333139872316,0.6258384368620589,1.0,0.9754736895009298,0.730059808011258,0.9997487058350505,1.0
24,INDEPENDENT,0.7,20000,0.9991,0.9985777005831638,0.9994306090256326,0.7236512861575418,0.723,0.7167554756369501,0.7291588762820271,0.61435,0.826,0.975227704934441,0.97435,0.81135,0.6276718659734257,0.6278664731494921,1.0,0.9754779301371234,0.7302572315083575,0.9997497747973176,1.0
24,INDEPENDENT,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7226,0.7226,0.7163527939881581,0.7287617115596642,0.6133,0.8267,0.9771,0.9771,0.81315,0.6306982111944605,0.6310904872389791,1.0,0.9774,0.7279,0.9997,1.0
24,INDEPENDENT,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.71935,0.71935,0.7130812337791262,0.7255345200030606,0.60965,0.8267,0.9772,0.9772,0.8131,0.6330063473744951,0.6334106728538283,1.0,0.9775,0.72465,0.9997,1.0
24,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7212,0.7212,0.7149434567910021,0.7273715864577771,0.61075,0.8267,0.9771,0.9771,0.81275,0.63733410271206,0.6380510440835266,1.0,0.9774,0.7267,0.9997,1.0
24,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.71985,0.71985,0.7135845243763217,0.7260310373698091,0.60995,0.8267,0.97485,0.97485,0.811,0.6341604154645124,0.6345707656612529,1.0,0.9751,0.72625,0.99975,1.0
24,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7171,0.7171,0.7108165439945192,0.7233000739499201,0.6089,0.8267,0.9754,0.9754,0.8117,0.6243508366993653,0.6247099767981439,1.0,0.97565,0.72385,0.99975,1.0
24,WEAK_AXIS4,0.6,20000,0.977,0.9748290640527327,0.9789877335497433,0.7272773797338792,0.71055,0.7042248678995245,0.7167942657172498,0.60435,0.8076,0.9766632548618219,0.9542,0.79485,0.6269185360094451,0.6264094955489614,1.0,0.9769191402251791,0.7334186284544524,0.9996929375639714,1.0
24,WEAK_AXIS4,0.65,20000,0.99435,0.9932120493703004,0.9952980845810288,0.7276612862674109,0.72355,0.717309173001657,0.7297049676776586,0.61345,0.8222,0.9768190275054055,0.9713,0.809,0.6395585245425501,0.6394160583941606,1.0,0.9771207321365716,0.7340473676270931,0.9996480112636396,1.0
24,WEAK_AXIS4,0.7,20000,0.9993,0.9988252697172566,0.9995829630771171,0.7262083458420895,0.7257,0.7194737389113144,0.7318395760129599,0.6132,0.8261,0.9766336435504853,0.97595,0.81245,0.6495381062355658,0.6494486360998258,1.0,0.9768838186730712,0.7328129690783548,0.9997498248774142,1.0
24,WEAK_AXIS4,0.75,20000,0.99985,0.9995590363727073,0.999948985182005,0.7244586688003201,0.72435,0.7181145718991245,0.7304992615225013,0.6113,0.82655,0.9756963544531679,0.97555,0.812,0.652336987882285,0.652262180974478,1.0,0.9759463919587938,0.730959643946592,0.999699954993249,1.0
24,WEAK_AXIS4,0.775,20000,0.9999,0.9996354263863794,0.9999725759647273,0.7225722572257226,0.7225,0.7162521245411111,0.7286624194139224,0.61135,0.8266,0.9755975597559756,0.9755,0.81225,0.6413733410271206,0.6412412993039444,1.0,0.9758475847584759,0.7292729272927293,0.9996999699969997,1.0
24,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72485,0.72485,0.7186179588223433,0.7309956825632266,0.61395,0.8267,0.9757,0.9757,0.81225,0.6399307559145989,0.6403712296983759,1.0,0.97595,0.7314,0.9997,1.0
24,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7218,0.7218,0.7155474492070933,0.7279673635984186,0.61175,0.8267,0.97515,0.97515,0.8113,0.6350259665320254,0.6351508120649652,1.0,0.9754,0.72835,0.9997,1.0
24,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72,0.72,0.7137355134191897,0.7261799907161243,0.61015,0.8267,0.9742,0.9742,0.8106,0.6338718984420081,0.6339907192575406,1.0,0.9744,0.72755,0.9997,1.0
24,MODERATE_AXIS4,0.6,20000,0.97885,0.976762018351966,0.9807540687171027,0.7260050058742402,0.71065,0.7043254921173061,0.716893603092257,0.6023,0.8095,0.9754814322929969,0.95485,0.79565,0.6397992323590198,0.6399525081626596,1.0,0.9757368340399448,0.7325943709454973,0.9996935179036625,1.0
24,MODERATE_AXIS4,0.65,20000,0.99475,0.993649046241228,0.9956609340812566,0.7214878110077909,0.7177,0.7114204424497386,0.7238959450514335,0.6087,0.82215,0.9760743905503896,0.97095,0.8085,0.6315179606025493,0.6316249271986022,1.0,0.9764765016335762,0.7284744910781603,0.9995978889168132,1.0
24,MODERATE_AXIS4,0.7,20000,0.99915,0.9986390788900333,0.9994692115151574,0.7200120102086773,0.7194,0.7131315624090397,0.7255841721695415,0.60995,0.82595,0.975128859530601,0.9743,0.8114,0.6319284064665127,0.6323273360417876,1.0,0.9754291147475354,0.7267677525897013,0.9996997447830656,1.0
24,MODERATE_AXIS4,0.75,20000,0.99985,0.9995590363727073,0.999948985182005,0.7254588188228234,0.72535,0.7191213554669907,0.731492093882523,0.6157,0.82655,0.9756463469520428,0.9755,0.81295,0.6327178303519908,0.6337006960556845,1.0,0.9758463769565435,0.7318097714657199,0.9997499624943742,1.0
24,MODERATE_AXIS4,0.775,20000,0.9999,0.9996354263863794,0.9999725759647273,0.7220222022202221,0.72195,0.7156984494751465,0.7281163057195487,0.61365,0.8266,0.974947494749475,0.97485,0.8124,0.624927870744374,0.6252900232018561,1.0,0.9751475147514751,0.7285728572857286,0.9997499749974997,1.0
24,MODERATE_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7228,0.7228,0.716554134040176,0.7289602946932239,0.6146,0.8267,0.9753,0.9753,0.8125,0.6243508366993653,0.6247099767981439,1.0,0.97555,0.72925,0.99975,1.0
24,MODERATE_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72235,0.72235,0.7161011210938814,0.728513480471969,0.61305,0.8267,0.97615,0.97615,0.81255,0.6306982111944605,0.6313805104408353,1.0,0.9764,0.7288,0.99975,1.0
24,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7298,0.7298,0.7236020165459525,0.7359097236826619,0.6174,0.8267,0.97685,0.97685,0.81315,0.6485862665897288,0.6487819025522041,1.0,0.97715,0.73605,0.9997,1.0
24,ADVERSARIAL_AXIS4_TOP10,NA,20000,1.0,1.0,1.0,0.71495,0.71495,0.7086526864027879,0.7211647572966927,0.6075,0.8267,0.9693,0.9693,0.8086,0.6200230813618004,0.6194895591647331,1.0,0.96945,0.7238,0.99985,1.0
28,INDEPENDENT,0.6,20000,0.99735,0.996535693976946,0.9979732877580466,0.724570110793603,0.72265,0.716403128856398,0.7288113574878187,0.68825,0.94085,0.9771895523136311,0.9746,0.9218,0.6088495575221239,0.6049046321525886,1.0,0.977339950869805,0.7315385772296586,0.9998496014438262,1.0
28,INDEPENDENT,0.65,20000,0.9996,0.9992108209764861,0.9997972965962543,0.7236894757903162,0.7234,0.7171581634688953,0.7295560348212373,0.6898,0.9429,0.9764405762304922,0.97605,0.92315,0.5925925925925926,0.5900452488687783,1.0,0.976640656262505,0.7309423769507803,0.9997999199679872,1.0
28,INDEPENDENT,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.726,0.726,0.719775785665676,0.7321374140369646,0.69145,0.9433,0.9759,0.9759,0.9224,0.609347442680776,0.609049773755656,1.0,0.97615,0.733,0.99975,1.0
28,INDEPENDENT,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.726,0.726,0.719775785665676,0.7321374140369646,0.6915,0.9433,0.97615,0.97615,0.9234,0.6084656084656085,0.6099547511312218,1.0,0.9765,0.733,0.9996,1.0
28,INDEPENDENT,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7256,0.7256,0.7193730574399964,0.7317402958914894,0.6901,0.9433,0.9755,0.9755,0.9225,0.6261022927689595,0.6280542986425339,1.0,0.97585,0.73225,0.9996,1.0
28,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72385,0.72385,0.7176111946809404,0.7300028307767416,0.6885,0.9433,0.9764,0.9764,0.92335,0.6234567901234568,0.6271493212669683,1.0,0.97685,0.73035,0.99955,1.0
28,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7252,0.7252,0.7189703354518675,0.7313431715084628,0.6903,0.9433,0.97685,0.97685,0.9241,0.6155202821869489,0.6199095022624435,1.0,0.9773,0.73135,0.99955,1.0
28,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72775,0.72775,0.7215377952059907,0.7338747323704535,0.69275,0.9433,0.97635,0.97635,0.9232,0.6172839506172839,0.6217194570135747,1.0,0.9767,0.73455,0.99965,1.0
28,WEAK_AXIS4,0.6,20000,0.99755,0.996762740834407,0.9981461640861634,0.7333466994135632,0.73155,0.7253642881837814,0.7376467799186366,0.6971,0.9409,0.9744874943611849,0.9721,0.9201,0.6081200353045013,0.6096014492753623,1.0,0.9746879855646333,0.7402636459325347,0.9997995087965516,1.0
28,WEAK_AXIS4,0.65,20000,0.99965,0.9992776515467302,0.9998304468224045,0.7277547141499525,0.7275,0.7212860722106034,0.7336265513838691,0.69225,0.94295,0.9742910018506478,0.97395,0.9219,0.6216931216931217,0.6208144796380091,1.0,0.9744410543690292,0.7352573400690242,0.9998499474816186,1.0
28,WEAK_AXIS4,0.7,20000,0.99995,0.9997168094297738,0.9999911737177268,0.7277863893194659,0.72775,0.7215377952059907,0.7338747323704535,0.6926,0.94325,0.9749487474373719,0.9749,0.9224,0.6199294532627866,0.6180995475113122,1.0,0.9750987549377469,0.7352867643382169,0.999849992499625,1.0
28,WEAK_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.72995,0.72995,0.7237530636436956,0.7360586189741017,0.6952,0.9433,0.9752,0.9752,0.92255,0.6128747795414462,0.611764705882353,1.0,0.97535,0.7368,0.99985,1.0
28,WEAK_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7286,0.7286,0.7223936717629572,0.7347185293521917,0.69485,0.9433,0.97675,0.97675,0.92405,0.5952380952380952,0.5945701357466063,1.0,0.9769,0.73535,0.99985,1.0
28,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.73015,0.73015,0.7239544611591862,0.7362571446441888,0.69655,0.9433,0.977,0.977,0.9242,0.5925925925925926,0.5945701357466063,1.0,0.9772,0.737,0.9998,1.0
28,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7287,0.7287,0.7224943649919228,0.734817797716015,0.6952,0.9433,0.97665,0.97665,0.92395,0.5908289241622575,0.5918552036199095,1.0,0.9768,0.73555,0.99985,1.0
28,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72645,0.72645,0.7202288623859688,0.7325841644842214,0.69215,0.9433,0.9765,0.9765,0.9239,0.6049382716049383,0.6054298642533936,1.0,0.97675,0.73325,0.99975,1.0
28,MODERATE_AXIS4,0.6,20000,0.9975,0.9967058796313818,0.9981030444927942,0.7211528822055138,0.71935,0.7130812337791262,0.7255345200030606,0.6852,0.9408,0.9761904761904762,0.97375,0.9216,0.6022927689594356,0.6,1.0,0.9762907268170427,0.7277694235588973,0.9998997493734336,1.0
28,MODERATE_AXIS4,0.65,20000,0.9996,0.9992108209764861,0.9997972965962543,0.7227390956382553,0.72245,0.7162017899622718,0.7286127731963673,0.6892,0.9429,0.9744897959183674,0.9741,0.92215,0.5864197530864198,0.583710407239819,1.0,0.9745398159263705,0.7306422569027611,0.9999499799919968,1.0
28,MODERATE_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72305,0.72305,0.7168058112776325,0.7292085214377391,0.68945,0.9433,0.9747,0.9747,0.9227,0.5925925925925926,0.5891402714932127,1.0,0.97475,0.7305,0.99995,1.0
28,MODERATE_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.72515,0.72515,0.7189199956415074,0.7312935305224285,0.6916,0.9433,0.976,0.976,0.92335,0.591710758377425,0.5864253393665159,1.0,0.97605,0.7322,0.99995,1.0
28,MODERATE_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.72415,0.72415,0.717913219848162,0.7303006903878863,0.6903,0.9433,0.9751,0.9751,0.92245,0.5970017636684304,0.5918552036199095,1.0,0.97515,0.73205,0.99995,1.0
28,MODERATE_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7255,0.7255,0.7192723763585248,0.7316410153801721,0.6916,0.9433,0.97475,0.97475,0.922,0.5978835978835979,0.5936651583710407,1.0,0.97485,0.7332,0.9999,1.0
28,MODERATE_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7249,0.7249,0.7186682980490724,0.7310453241328918,0.69165,0.9433,0.97515,0.97515,0.9224,0.5864197530864198,0.5828054298642534,1.0,0.9753,0.73215,0.99985,1.0
28,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7249,0.7249,0.7186682980490724,0.7310453241328918,0.69085,0.9433,0.97495,0.97495,0.9224,0.6005291005291006,0.5990950226244344,1.0,0.9752,0.7319,0.99975,1.0
28,ADVERSARIAL_AXIS4_TOP10,NA,20000,1.0,1.0,1.0,0.70255,0.70255,0.696176124070875,0.7088460821227971,0.6705,0.9433,0.96105,0.96105,0.9101,0.5652557319223986,0.5665158371040724,1.0,0.9612,0.71295,0.99975,1.0
32,INDEPENDENT,0.6,20000,0.9998,0.9994858195143681,0.9999222212439498,0.7270954190838168,0.72695,0.7207322902503285,0.7330805445838057,0.71815,0.98455,0.9748949789957991,0.9747,0.9604,0.5770491803278689,0.5677655677655677,1.0,0.9749949989997999,0.7348969793958792,0.9998999799959992,1.0
32,INDEPENDENT,0.65,20000,0.99995,0.9997168094297738,0.9999911737177268,0.7252862643132156,0.72525,0.7190206753595572,0.7313928123971676,0.71675,0.9847,0.9737986899344967,0.97375,0.95985,0.5573770491803278,0.5494505494505495,1.0,0.9738986949347468,0.7333866693334666,0.99989999499975,1.0
32,INDEPENDENT,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72595,0.72595,0.7197254442960599,0.7320877746101864,0.7171,0.98475,0.9732,0.9732,0.95935,0.580327868852459,0.5714285714285714,1.0,0.97325,0.73435,0.9999,1.0
32,INDEPENDENT,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7253,0.7253,0.7190710153645926,0.7314424531885265,0.71585,0.98475,0.973,0.973,0.959,0.6196721311475409,0.6117216117216118,1.0,0.97305,0.73375,0.9999,1.0
32,INDEPENDENT,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.72535,0.72535,0.7191213554669907,0.731492093882523,0.7162,0.98475,0.9739,0.9739,0.9598,0.6,0.5970695970695971,1.0,0.97405,0.73295,0.9998,1.0
32,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72415,0.72415,0.717913219848162,0.7303006903878863,0.715,0.98475,0.97405,0.97405,0.9599,0.6,0.5860805860805861,1.0,0.9742,0.73145,0.9998,1.0
32,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72615,0.72615,0.7199268103601576,0.7322863317316662,0.71715,0.98475,0.97355,0.97355,0.9595,0.5901639344262295,0.575091575091575,1.0,0.9737,0.73385,0.9998,1.0
32,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7205,0.7205,0.7142388164489102,0.7266764956503478,0.71165,0.98475,0.97415,0.97415,0.95985,0.580327868852459,0.5787545787545788,1.0,0.9743,0.72765,0.9998,1.0
32,WEAK_AXIS4,0.6,20000,0.9998,0.9994858195143681,0.9999222212439498,0.7258451690338068,0.7257,0.7194737389113144,0.7318395760129599,0.71635,0.98455,0.9758951790358071,0.9757,0.9613,0.6131147540983607,0.6043956043956044,1.0,0.9760452090418084,0.7321464292858572,0.9997999599919984,1.0
32,WEAK_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72705,0.72705,0.7208329769976065,0.7331798194293162,0.7186,0.98475,0.97565,0.97565,0.96145,0.5540983606557377,0.5384615384615384,1.0,0.97575,0.7335,0.99985,1.0
32,WEAK_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72395,0.72395,0.7177118693489586,0.7301021177015121,0.7155,0.98475,0.9766,0.9766,0.9624,0.5540983606557377,0.5421245421245421,1.0,0.97675,0.7314,0.9998,1.0
32,WEAK_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.72305,0.72305,0.7168058112776325,0.7292085214377391,0.7144,0.98475,0.97645,0.97645,0.9622,0.5672131147540984,0.5641025641025641,1.0,0.9766,0.7303,0.9998,1.0
32,WEAK_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7267,0.7267,0.7204805750952977,0.7328323557568645,0.7182,0.98475,0.97695,0.97695,0.96275,0.5573770491803278,0.5531135531135531,1.0,0.97705,0.7334,0.99985,1.0
32,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.73065,0.73065,0.7244579618806223,0.7367534518866966,0.72195,0.98475,0.97785,0.97785,0.96365,0.5704918032786885,0.575091575091575,1.0,0.97795,0.7372,0.99985,1.0
32,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7261,0.7261,0.7198764686977083,0.7322366925977212,0.7172,0.98475,0.97585,0.97585,0.96175,0.5836065573770491,0.5934065934065934,1.0,0.976,0.73395,0.9998,1.0
32,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.725,0.725,0.7187689767942392,0.7311446069805135,0.71595,0.98475,0.97475,0.97475,0.9606,0.5934426229508196,0.608058608058608,1.0,0.9749,0.733,0.99975,1.0
32,MODERATE_AXIS4,0.6,20000,0.99975,0.9994148495964674,0.9998932103654561,0.7197299324831208,0.71955,0.7132825488716681,0.7257331280960964,0.711,0.9845,0.9748437109277319,0.9746,0.9606,0.5606557377049181,0.5531135531135531,1.0,0.9749437359339835,0.7277319329832458,0.9998499624906226,1.0
32,MODERATE_AXIS4,0.65,20000,0.99995,0.9997168094297738,0.9999911737177268,0.7255862793139657,0.72555,0.7193227168505381,0.7316906556845533,0.71705,0.9847,0.9741987099354967,0.97415,0.96045,0.5573770491803278,0.5494505494505495,1.0,0.9742487124356218,0.7334366718335916,0.999849992499625,1.0
32,MODERATE_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72035,0.72035,0.71408782453465,0.7265275451754247,0.71175,0.98475,0.97445,0.97445,0.9604,0.5639344262295082,0.575091575091575,1.0,0.97455,0.72795,0.9998,1.0
32,MODERATE_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.72385,0.72385,0.7176111946809404,0.7300028307767416,0.7152,0.98475,0.97415,0.97415,0.9603,0.5672131147540984,0.575091575091575,1.0,0.9743,0.7318,0.99975,1.0
32,MODERATE_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.72585,0.72585,0.7196247618495445,0.731988495463913,0.717,0.98475,0.97475,0.97475,0.9606,0.580327868852459,0.5824175824175825,1.0,0.9749,0.73325,0.99975,1.0
