A27,A28,A30,A32,A35,careful_logit_alignment,checkpoint,condition,domain,item_id,logit_cosine,logit_l2,next_token_kl,symmetric_js,target_logprob_shift,top1_flip
1.0001045859507753,1.0661058570814232,1.182803872020163,1.348989332184424,1.7824980019375865,,PREFILL,TF_RANDOM_R0,CRUXEval,sample_104,0.9935508799545246,387.18531289306037,5.686236194481917e-06,1.1599358022007658e-06,9.503975093139161e-06,0
1.0000953856133967,1.1185055989321016,1.332254074430522,1.5481677479713662,1.9390103989136143,,0,TF_RANDOM_R0,CRUXEval,sample_104,0.9864373068235249,425.4277738634372,3.777688876814848e-14,1.2786785753571586e-14,-5.684341886080802e-14,0
1.000086107307057,1.125204692047156,1.3933266936398252,1.7163109307732658,2.149652591012317,,1,TF_RANDOM_R0,CRUXEval,sample_104,0.9822956204305489,413.4386592274937,6.014722295500372e-08,1.7348969076689644e-08,-1.4367633838219263e-07,0
1.0002560796416802,1.096390638818417,1.302625713374809,1.6211795982156094,2.021797997467512,,3,TF_RANDOM_R0,CRUXEval,sample_104,0.9941803704108497,378.55066869103007,1.9763284836120223e-10,5.005495638024253e-11,3.850644247904711e-10,0
1.0001091081505038,1.0876309040374204,1.252223302393874,1.4656781467857851,1.8553381645300682,,7,TF_RANDOM_R0,CRUXEval,sample_104,0.9847073221409794,237.04353882716237,1.2739570344553416e-09,3.455967994155521e-10,1.253305015325168e-09,0
0.9997803910116181,1.0629780542485145,1.171463364635485,1.3326107044573872,1.7281463071523717,,PREFILL,TF_RANDOM_R1,CRUXEval,sample_104,0.9932922983801583,375.36465891282495,3.6983260613233794e-07,1.154967441395097e-07,-4.113279814532689e-07,0
0.999919019823985,1.0856522857182778,1.272907376138291,1.4777567863227001,1.8095667979469656,,0,TF_RANDOM_R1,CRUXEval,sample_104,0.9885685437859748,382.84331224092773,2.2735627831769326e-14,6.3990245661423475e-15,-3.552713678800501e-14,0
0.9999560550803822,1.1023549524465501,1.365073860991186,1.670958725323619,2.0885239900891333,,1,TF_RANDOM_R1,CRUXEval,sample_104,0.9812677776369573,431.5586758859679,2.090102351784302e-06,6.938789212964716e-07,-2.4520530317317935e-06,0
0.9999927784609361,1.1056106243752304,1.3113636948157323,1.617925953479911,2.208578412853954,,3,TF_RANDOM_R1,CRUXEval,sample_104,0.9944078015825221,366.9834248008973,7.814381354310162e-09,2.485520618196691e-09,-1.064022825403299e-08,0
1.0000538281572708,1.0933500052837233,1.2746750884183713,1.5517446520186922,1.9423579182781596,,7,TF_RANDOM_R1,CRUXEval,sample_104,0.9824802382468999,254.04182987362555,6.293115489796061e-09,1.8246639895452082e-09,-2.043849889332705e-08,0
0.9998835439468045,1.0646627295853044,1.166398734846442,1.3195961255145932,1.6796784620277068,,PREFILL,TF_RANDOM_R2,CRUXEval,sample_104,0.9941593685317103,321.5231929829891,3.706934497406817e-06,1.0242420723176564e-06,-1.2942942561267046e-05,0
1.0002382247496489,1.0980841246477813,1.3248543522333929,1.5225181429871293,1.8790023678955698,,0,TF_RANDOM_R2,CRUXEval,sample_104,0.9883204694649792,379.47063258309953,5.377091000421469e-15,3.6212482581266e-16,-7.105427357601002e-15,0
0.9999167587241208,1.1185621264287078,1.3880237127375057,1.6907428813220635,2.2193092809338526,,1,TF_RANDOM_R2,CRUXEval,sample_104,0.9728166360541032,524.006564284587,4.392050882322248e-08,1.2794286226199709e-08,-7.481354913352334e-08,0
0.999989971578346,1.0918724934758754,1.3066983440751319,1.5507804878489906,1.8737639452928225,,3,TF_RANDOM_R2,CRUXEval,sample_104,0.9952099615846036,338.72049819209667,2.81483240127345e-10,6.133588664377077e-11,6.473754865510273e-10,0
0.9999622925972491,1.0762757384881052,1.2386577947738109,1.445176520409725,1.86289382464887,,7,TF_RANDOM_R2,CRUXEval,sample_104,0.9816722100496588,260.2455274972759,2.2178738052197056e-09,5.81769099524249e-10,1.3582877045337227e-09,0
1.000002368643119,1.0590860776304494,1.1634390330930964,1.305578553859601,1.700802436649162,,PREFILL,TF_RANDOM_R3,CRUXEval,sample_104,0.9936292296319646,339.1526194317313,5.681308944444494e-06,1.590152383648143e-06,-1.6977686591701513e-05,0
1.0000873548104305,1.0961357582854432,1.3007136805482207,1.5187899791557813,1.8515019357190008,,0,TF_RANDOM_R3,CRUXEval,sample_104,0.9894522960140596,361.826632053755,3.131816278296346e-14,8.666101300441258e-15,-4.973799150320701e-14,0
1.0000511772126024,1.120865719376616,1.37408785255347,1.7359753264478655,2.1566588818330663,,1,TF_RANDOM_R3,CRUXEval,sample_104,0.9830405979038224,401.07309241592526,2.79679339670671e-07,8.446507618894051e-08,-4.985598280882186e-07,0
0.9998769945540942,1.1171487830756284,1.3399736253050016,1.6204473137354352,2.1168285941277674,,3,TF_RANDOM_R3,CRUXEval,sample_104,0.9932372023234142,428.8137159720079,2.507903381006333e-09,7.548278371116222e-10,-4.3545327343963436e-09,0
1.0000134402355578,1.0892072804876085,1.2631714699676238,1.4922989331461989,1.9464681300176057,,7,TF_RANDOM_R3,CRUXEval,sample_104,0.9826840286518336,252.3910074445944,5.580240969948456e-09,1.5898148414858227e-09,-1.7899921544994868e-08,0
0.0,0.0,0.0,0.0,0.0,,PREFILL,TF_BASELINE,CRUXEval,sample_86,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,0,TF_BASELINE,CRUXEval,sample_86,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,1,TF_BASELINE,CRUXEval,sample_86,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,3,TF_BASELINE,CRUXEval,sample_86,1.0000000000000002,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,7,TF_BASELINE,CRUXEval,sample_86,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,15,TF_BASELINE,CRUXEval,sample_86,1.0000000000000002,0.0,0.0,0.0,0.0,0
