scenario,seed_regime,discordance,N,R,t_fpr,t_fpr_wilson_low,t_fpr_wilson_high,signflip_fpr,signflip_fpr_wilson_low,signflip_fpr_wilson_high,t_ci_coverage,half_width,degenerate_fraction,realized_mean,realized_sd,nonzero_fraction
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,500,4,0.0525,0.049494014631385946,0.055677857638827696,0.0525,0.049494014631385946,0.055677857638827696,0.95055,0.025461178411806066,0.0,0.0,0.289968209464417,0.64532
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,800,4,0.0509,0.04793918838114844,0.054033298404444735,0.0509,0.04793918838114844,0.054033298404444735,0.9493,0.020116669372354647,0.0,0.0,0.289968209464417,0.64532
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,1000,4,0.05005,0.04711352390789289,0.05315928933899566,0.05005,0.04711352390789289,0.05315928933899566,0.95275,0.017990294316683298,0.0,0.0,0.289968209464417,0.64532
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,1200,4,0.05245,0.04944541404447439,0.05562647742934486,0.05245,0.04944541404447439,0.05562647742934486,0.94995,0.01642083886602403,0.0,0.0,0.289968209464417,0.64532
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,23,6,0.04925,0.04633664808955941,0.05233647241501892,0.04935,0.046433745719324244,0.05243933637804286,0.9507,0.10115920050842228,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,100,6,0.0504,0.04745347452539701,0.053519204296252273,0.0505,0.047550610725174164,0.0536220296892639,0.94875,0.04683269588697427,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,250,6,0.0492,0.04628810055440988,0.052285039153774054,0.0492,0.04628810055440988,0.052285039153774054,0.9483,0.02941843457923946,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,400,6,0.051,0.048036340963523244,0.054136107414858706,0.0511,0.04813349679507237,0.05423891317609837,0.95065,0.023235178242451054,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,500,6,0.0491,0.046191008049740606,0.05218217006565454,0.0491,0.046191008049740606,0.05218217006565454,0.95045,0.020773044252709927,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,800,6,0.04885,0.04594829181213581,0.05192498232128739,0.0489,0.045996833337636024,0.05197642159218157,0.95025,0.01640676531097839,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,1000,6,0.05065,0.047696321199886975,0.053776261603734256,0.05065,0.047696321199886975,0.053776261603734256,0.9508,0.014677580315883234,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,1200,6,0.05115,0.04818207592646934,0.05429031484109578,0.0512,0.04823065586678381,0.054341715697175705,0.94915,0.013393465428122848,0.0,6.505213034913027e-19,0.2365457437555977,0.7112649999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,23,8,0.04865,0.04575413435788266,0.05171921658996299,0.0488,0.04589975115015081,0.05187354218687801,0.94985,0.08743676478124514,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,100,8,0.04975,0.04682217018525079,0.052850758283271425,0.0498,0.046870727042488985,0.05290218222242761,0.94875,0.04048015505845783,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,250,8,0.0471,0.04424989160887549,0.050124054650744085,0.0471,0.04424989160887549,0.050124054650744085,0.95025,0.025435868448695872,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,400,8,0.05315,0.050125892826007074,0.05634572979733364,0.05315,0.050125892826007074,0.05634572979733364,0.9498,0.020088525798356956,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,500,8,0.04875,0.04585121135293896,0.051822101187695466,0.04875,0.04585121135293896,0.051822101187695466,0.95015,0.01795783288513916,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,800,8,0.04995,0.04701640265065933,0.05305644900344045,0.04995,0.04701640265065933,0.05305644900344045,0.9511,0.014187858893219246,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,1000,8,0.04975,0.04682217018525079,0.052850758283271425,0.04975,0.04682217018525079,0.052850758283271425,0.95205,0.012684580799497065,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.35,1200,8,0.04935,0.046433745719324244,0.05243933637804286,0.04935,0.046433745719324244,0.05243933637804286,0.9503,0.011580002423018114,0.0,7.589415207398531e-19,0.20448678135762224,0.75224
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,23,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,100,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,250,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,400,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,500,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,800,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1000,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1200,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,23,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,100,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,250,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,400,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,500,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,800,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1000,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1200,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,23,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,100,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,250,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,400,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,500,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,800,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1000,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1200,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,23,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,100,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,250,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,400,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,500,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,800,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1000,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1200,6,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,23,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,100,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,250,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,400,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,500,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,800,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1000,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.35,1200,8,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,23,1,0.0563,0.05318986677259335,0.0595805460235939,0.0563,0.05318986677259335,0.0595805460235939,0.94825,0.2881997210329063,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,100,1,0.04785,0.044977644332797204,0.050896013872738205,0.04785,0.044977644332797204,0.050896013872738205,0.95025,0.13309036196281804,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,250,1,0.0482,0.045317331021641365,0.05125619275865478,0.0482,0.045317331021641365,0.05125619275865478,0.94955,0.08363875794185112,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,400,1,0.04935,0.046433745719324244,0.05243933637804286,0.04935,0.046433745719324244,0.05243933637804286,0.95165,0.06603085660697454,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,500,1,0.0474,0.04454096839839024,0.05043286263959566,0.04815,0.04526880170100474,0.05120474128289701,0.95195,0.05902922222749271,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,800,1,0.04745,0.04458948435925219,0.050484327475128106,0.04745,0.04458948435925219,0.050484327475128106,0.9511,0.04661571275593398,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1000,1,0.05135,0.04837640053004876,0.05449591342309392,0.05135,0.04837640053004876,0.05449591342309392,0.9499,0.04169036976792338,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1200,1,0.0477,0.04483207763642848,0.05074163817992376,0.0477,0.04483207763642848,0.05074163817992376,0.9495,0.03804699172640088,0.0,0.0,0.671889127758442,0.45143500000000003
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,23,2,0.04705,0.044201381985967424,0.05007258347725776,0.04705,0.044201381985967424,0.05007258347725776,0.94965,0.20396591084075533,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,100,2,0.0516,0.048619324376531964,0.05475289355858266,0.0516,0.048619324376531964,0.05475289355858266,0.9479,0.09435755000848843,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,250,2,0.0498,0.046870727042488985,0.05290218222242761,0.0498,0.046870727042488985,0.05290218222242761,0.95135,0.059267634760371335,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,400,2,0.05,0.047064962861556744,0.05310786958893743,0.05,0.047064962861556744,0.05310786958893743,0.9509,0.04680772367909147,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,500,2,0.04865,0.04575413435788266,0.05171921658996299,0.04865,0.04575413435788266,0.05171921658996299,0.9511,0.041850944893343484,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,800,2,0.0492,0.04628810055440988,0.052285039153774054,0.0492,0.04628810055440988,0.052285039153774054,0.9515,0.03306769500225244,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1000,2,0.04765,0.04478355718908839,0.05069017783086945,0.04765,0.04478355718908839,0.05069017783086945,0.9505,0.02956388070104912,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1200,2,0.05045,0.04750204221284436,0.053570617405199306,0.05045,0.04750204221284436,0.053570617405199306,0.9492,0.02698507392549384,0.0,0.0,0.4764976390287784,0.5859399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,23,4,0.05135,0.04837640053004876,0.05449591342309392,0.05135,0.04837640053004876,0.05449591342309392,0.94875,0.1437815118724091,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,100,4,0.052,0.04900804401912483,0.05516402028714491,0.05205,0.04905663754190329,0.05521540756076084,0.9493,0.06658049881688873,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,250,4,0.04965,0.04672505899619379,0.05274790787953965,0.04965,0.04672505899619379,0.05274790787953965,0.95405,0.04187097846926336,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,400,4,0.05065,0.047696321199886975,0.053776261603734256,0.05065,0.047696321199886975,0.053776261603734256,0.9511,0.033062393268572486,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,500,4,0.0488,0.04589975115015081,0.05187354218687801,0.04895,0.04604537572539664,0.05202786000081535,0.94885,0.029541442511542983,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,800,4,0.04605,0.043231382675472406,0.049042966859864985,0.04605,0.043231382675472406,0.049042966859864985,0.9533,0.023343196523794588,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1000,4,0.04945,0.04653084675352752,0.05254219693662836,0.04945,0.04653084675352752,0.05254219693662836,0.94965,0.02087213894667308,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1200,4,0.04855,0.04565706083709486,0.05161632851796202,0.04855,0.04565706083709486,0.05161632851796202,0.9516,0.01905163952061162,0.0,0.0,0.33646600868438403,0.6967399999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,23,6,0.05055,0.04759918006122787,0.053673441149604574,0.05095,0.047987764265624094,0.054084703316363475,0.94855,0.11731941089533403,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,100,6,0.05005,0.04711352390789289,0.05315928933899566,0.0502,0.047259212047703,0.05331354358836872,0.94855,0.054367836850651455,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,250,6,0.05065,0.047696321199886975,0.053776261603734256,0.05065,0.047696321199886975,0.053776261603734256,0.94815,0.03422824881820403,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,400,6,0.0524,0.049396814238224195,0.05557509643920067,0.0524,0.049396814238224195,0.05557509643920067,0.9512,0.027017925009894975,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,500,6,0.0495,0.04657939854423662,0.05259362594231365,0.04955,0.046627951182393115,0.052645054100551536,0.94945,0.024148134811848236,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,800,6,0.04935,0.046433745719324244,0.05243933637804286,0.04935,0.046433745719324244,0.05243933637804286,0.9505,0.01908283752176639,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1000,6,0.0486,0.04570559716257019,0.05166777298888107,0.0486,0.04570559716257019,0.05166777298888107,0.9495,0.01705476915516671,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1200,6,0.0514,0.04842498369486328,0.054547311054673794,0.0514,0.04842498369486328,0.054547311054673794,0.95015,0.015567633333475748,0.0,-1.6534083130403943e-18,0.2749656544208951,0.7516849999999999
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,23,8,0.04975,0.04682217018525079,0.052850758283271425,0.05,0.047064962861556744,0.05310786958893743,0.94925,0.10164175689548716,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,100,8,0.0487,0.045802672421761455,0.051770659322478575,0.04885,0.04594829181213581,0.05192498232128739,0.9479,0.04708457818902103,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,250,8,0.0509,0.04793918838114844,0.054033298404444735,0.051,0.048036340963523244,0.054136107414858706,0.9511,0.02961166897327904,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,400,8,0.04745,0.04458948435925219,0.050484327475128106,0.0475,0.0446380012200997,0.05053579141067499,0.9518,0.023389019042396625,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,500,8,0.0483,0.04541439230198211,0.05135909307110282,0.0483,0.04541439230198211,0.05135909307110282,0.95165,0.020899294552529757,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,800,8,0.05135,0.04837640053004876,0.05449591342309392,0.05135,0.04837640053004876,0.05449591342309392,0.94735,0.016511764967299593,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1000,8,0.0525,0.049494014631385946,0.055677857638827696,0.0525,0.049494014631385946,0.055677857638827696,0.9464,0.014763664997436095,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,INDEPENDENT,0.5,1200,8,0.0472,0.044346913581891106,0.050226994270517245,0.0472,0.044346913581891106,0.050226994270517245,0.9513,0.01347562651471258,0.0,-2.3852447794681098e-18,0.23796303546979727,0.7835550000000001
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,23,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,100,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,250,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,400,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,500,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,800,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,1000,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,1200,1,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,23,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,100,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,250,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,400,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,500,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,800,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,1000,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,1200,2,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,23,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,100,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
HETEROGENEOUS_DIFFICULTY,PAIRED_COMMON_UNIFORM,0.5,250,4,0.0,0.0,0.0001920360561046254,0.0,0.0,0.0001920360561046254,1.0,0.0,1.0,0.0,0.0,0.0
