left,right,pair_class,behavioral_D,M0_FLAT,M1_WHITENED,M2_FINITE_SECANT
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,-0.025,1.3269989699960167,1.332660955247708,0.02893705103771081
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.016666666666666666,1.4290217070795916,1.4154311923829639,0.08683150957781333
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.025,1.399248712951107,1.4129948830867511,0.1378273231475265
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.0,1.682076197487138,1.6852197399996856,0.11403476518069171
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.008333333333333333,1.081951785361626,1.0770489440667923,0.022810941411057606
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.008333333333333333,1.467073136904726,1.4728370787334444,0.11410787233298533
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.016666666666666666,1.3592999709308196,1.3530524526077818,0.08599689038879056
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,-0.008333333333333333,1.7258087869984997,1.7264832584250234,0.031033109596050268
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.016666666666666666,1.0107344016697795,1.0095818730435455,0.04226523068332929
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.0,1.4066900844946646,1.3929953526111174,0.02809226754142766
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.025,1.4216972273252817,1.4351180953509814,0.0457176785768175
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.016666666666666666,1.662453055524036,1.6618569671128613,0.0330707351291901
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.008333333333333333,1.111867725126868,1.1127584737302347,0.02166620751994608
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,-0.008333333333333333,1.4618231601570058,1.4440496292418392,0.025905484657235002
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.025,1.3649443389488765,1.3837343199785523,0.04242216595438162
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,NULL_V2_R0,MEANINGFUL_NULL,-0.008333333333333333,1.4142135623730951,1.414619711604066,8.181325466398391
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,NULL_V2_R1,MEANINGFUL_NULL,-0.008333333333333333,1.4142135623730951,1.4188197779303011,6.449252835072887
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,NULL_V2_R2,MEANINGFUL_NULL,-0.008333333333333333,1.4142135623730951,1.4129986463276099,7.9772838696609
MEAN_COUNTERFACTUAL_CHECKING_EXECUTION_BOUNDARY_PLUS,NULL_V2_R3,MEANINGFUL_NULL,-0.008333333333333333,1.4142135623730951,1.4160400033866118,6.329945902111189
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,-0.008333333333333333,2.0,2.0,0.0669144794677029
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.008333333333333333,1.4895614570060505,1.4781765261460236,0.06450552769581744
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.016666666666666666,1.3346185469271779,1.3472171901927597,0.023936762332306048
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.025,1.1087446026444228,1.176367089720341,0.05072080808616801
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.025,1.6645375952819033,1.617454936071758,0.08674046039270687
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.016666666666666666,1.4420901962433064,1.459645522375298,0.02902043204344078
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.0,1.3857762683416621,1.3672728144045516,0.0345820562605891
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.03333333333333333,1.1097351839711755,1.1833991543219622,0.07075067895383476
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.025,1.6638773456767963,1.6123171032864674,0.15247846783689337
