left,right,same_family,same_source_location,same_direction_base,same_sign,dose_left,dose_right,same_dose,dose_difference,dose_mean,delta_norm_difference,delta_norm_mean,semantic_movement_difference,semantic_movement_mean,behavioral_D,M0_FLAT,M1_WHITENED,M2_FINITE_SECANT
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_MINUS,False,False,False,True,D_LOW,D_LOW,True,0.0,0.25,3.603567132513848,9.620744153105957,0.0,0.0,0.016666666666666666,1.4420901962433064,1.459645522375298,0.02902043204344078
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_PLUS,False,False,False,False,D_LOW,D_LOW,True,0.0,0.25,3.603567132513848,9.620744153105957,0.0,0.0,0.0,1.385776268341662,1.3672728144045516,0.0345820562605891
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_MINUS,False,True,False,True,D_LOW,D_MEDIUM,False,0.25,0.375,25.58096785443566,20.609444514066862,0.16666666666666666,0.08333333333333333,0.03333333333333333,1.1097351839711769,1.1833991543219622,0.07075067895383476
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_PLUS,False,True,False,False,D_LOW,D_VERY_HIGH,False,0.75,0.625,58.980896295720356,37.30940873470921,0.16666666666666666,0.08333333333333333,0.025,1.6638773456767955,1.6123171032864674,0.15247846783689337
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_MINUS,False,False,False,True,D_LOW,D_VERY_HIGH,False,0.75,0.625,43.4657059412566,29.55181355747733,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.4222011128504577,1.4235481193936035,0.09937782488227201
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,False,False,False,False,D_LOW,D_LOW,True,0.0,0.25,5.002206045177375,10.320063609437721,0.0,0.0,0.016666666666666666,1.406180640816435,1.4048169815925968,0.03192793287741597
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,False,True,False,True,D_LOW,D_VERY_HIGH,False,0.75,0.625,47.07147670116903,31.354698937433547,0.25,0.125,0.041666666666666664,1.0410706263874903,1.1055969013390157,0.09727862595543428
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,False,True,False,False,D_LOW,D_VERY_HIGH,False,0.75,0.625,47.07147670116903,31.354698937433547,0.16666666666666666,0.08333333333333333,0.025,1.707680283563981,1.6666299804544398,0.10047885357426792
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_MINUS,False,False,False,True,D_LOW,D_LOW,True,0.0,0.25,2.83308095594377,9.235501064820918,0.0,0.0,0.0,1.428895823026782,1.425810850217046,0.02255519021408688
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_PLUS,False,False,False,False,D_LOW,D_HIGH,False,0.5,0.5,24.137164041529378,19.88754260761372,0.16666666666666666,0.08333333333333333,0.03333333333333333,1.3993772639773077,1.4025203811008755,0.046507970058678745
