fixture_id,dtype,layer,component,token_index,max_abs_difference,rms_difference
G12_1_FIXTURE_07,BF16,18,mlp,116,0.09375,0.007069581770921834
G12_1_FIXTURE_07,BF16,18,mlp,117,0.0703125,0.00704823683310747
G12_1_FIXTURE_07,BF16,18,mlp,118,0.0625,0.007227792516441173
G12_1_FIXTURE_07,BF16,18,mlp,119,0.0625,0.00947270699441025
G12_1_FIXTURE_07,BF16,18,mlp,120,0.058349609375,0.008818413213571111
G12_1_FIXTURE_07,BF16,18,mlp,121,0.0625,0.0071710290214198865
G12_1_FIXTURE_07,BF16,18,mlp,122,0.09375,0.010167939776250861
G12_1_FIXTURE_07,BF16,18,mlp,123,0.09375,0.008262104637918535
G12_1_FIXTURE_07,BF16,18,mlp,124,0.09375,0.008331297516414492
G12_1_FIXTURE_07,BF16,18,mlp,125,0.125,0.01122060591204591
G12_1_FIXTURE_07,BF16,18,mlp,126,0.0859375,0.014257307893154
G12_1_FIXTURE_07,BF16,18,mlp,127,0.0546875,0.00816896713335346
G12_1_FIXTURE_07,BF16,18,mlp,128,0.375,0.012350145316164088
G12_1_FIXTURE_07,BF16,18,mlp,129,0.125,0.008264466538597517
G12_1_FIXTURE_07,BF16,18,mlp,130,0.1875,0.008724288350029278
G12_1_FIXTURE_07,BF16,18,mlp,131,0.15234375,0.010220876132321938
G12_1_FIXTURE_07,BF16,18,mlp,132,0.041015625,0.00792892830493348
G12_1_FIXTURE_07,BF16,18,mlp,133,0.125,0.00880127071378203
G12_1_FIXTURE_07,BF16,18,mlp,134,0.0751953125,0.008002074492067282
G12_1_FIXTURE_07,BF16,18,mlp,135,0.125,0.007982816442488935
G12_1_FIXTURE_07,BF16,18,mlp,136,0.060546875,0.007867324107992074
G12_1_FIXTURE_07,BF16,18,mlp,137,0.09375,0.00808806834904903
G12_1_FIXTURE_07,BF16,18,mlp,138,0.0625,0.008065837697126753
G12_1_FIXTURE_07,BF16,18,mlp,139,0.125,0.00743376921679685
G12_1_FIXTURE_07,BF16,18,mlp,140,0.09375,0.010702063550430657
G12_1_FIXTURE_07,BF16,18,mlp,141,0.109375,0.00820970875057906
G12_1_FIXTURE_07,BF16,18,mlp,142,0.0625,0.007552362545706342
G12_1_FIXTURE_07,BF16,18,mlp,143,0.28125,0.009904414625437208
G12_1_FIXTURE_07,BF16,18,mlp,144,0.1875,0.009970781757700536
G12_1_FIXTURE_07,BF16,18,mlp,145,0.09375,0.0071194246487236625
G12_1_FIXTURE_07,BF16,18,mlp,146,0.125,0.00776182724022704
G12_1_FIXTURE_07,BF16,18,mlp,147,0.0625,0.008829954816332329
G12_1_FIXTURE_07,BF16,18,mlp,148,0.125,0.008980668085432639
G12_1_FIXTURE_07,BF16,18,mlp,149,0.1875,0.010133443272614917
G12_1_FIXTURE_07,BF16,18,mlp,150,0.0322265625,0.006900360677756171
G12_1_FIXTURE_07,BF16,18,mlp,151,0.0322265625,0.008189229315940679
G12_1_FIXTURE_07,BF16,18,mlp,152,0.03125,0.007095315687068145
G12_1_FIXTURE_07,BF16,18,mlp,153,0.0625,0.00988393758004046
G12_1_FIXTURE_07,BF16,18,mlp,154,0.0380859375,0.007435616957276372
G12_1_FIXTURE_07,BF16,18,mlp,155,0.125,0.0077867070777878815
G12_1_FIXTURE_07,BF16,18,mlp,156,0.09375,0.008017833056046392
G12_1_FIXTURE_07,BF16,18,mlp,157,0.053466796875,0.010758062290526569
G12_1_FIXTURE_07,BF16,18,mlp,158,0.09375,0.008186378448914835
G12_1_FIXTURE_07,BF16,18,mlp,159,0.0625,0.00805251009090604
G12_1_FIXTURE_07,BF16,18,residual,0,0.25,0.025429899594033727
G12_1_FIXTURE_07,BF16,18,residual,1,0.25,0.017304754740139913
G12_1_FIXTURE_07,BF16,18,residual,2,0.5,0.02257655476827837
G12_1_FIXTURE_07,BF16,18,residual,3,0.5,0.023931481562306848
G12_1_FIXTURE_07,BF16,18,residual,4,0.3125,0.040431291550849804
G12_1_FIXTURE_07,BF16,18,residual,5,0.25,0.03037362933142478
G12_1_FIXTURE_07,BF16,18,residual,6,0.375,0.03275464480002897
G12_1_FIXTURE_07,BF16,18,residual,7,0.15625,0.024166404493470534
G12_1_FIXTURE_07,BF16,18,residual,8,0.5,0.023417936667160067
G12_1_FIXTURE_07,BF16,18,residual,9,0.25,0.022297975484507973
G12_1_FIXTURE_07,BF16,18,residual,10,0.25,0.021713357868821552
G12_1_FIXTURE_07,BF16,18,residual,11,0.3125,0.022641173068244435
G12_1_FIXTURE_07,BF16,18,residual,12,0.25,0.02679200021527874
G12_1_FIXTURE_07,BF16,18,residual,13,0.25,0.024939723038936247
G12_1_FIXTURE_07,BF16,18,residual,14,0.375,0.026160718987795123
G12_1_FIXTURE_07,BF16,18,residual,15,0.5,0.026224547300129904
G12_1_FIXTURE_07,BF16,18,residual,16,1.0,0.030443714393215634
G12_1_FIXTURE_07,BF16,18,residual,17,0.375,0.03251063401950493
G12_1_FIXTURE_07,BF16,18,residual,18,0.25,0.023319400099308232
G12_1_FIXTURE_07,BF16,18,residual,19,0.25,0.02554845871789455
G12_1_FIXTURE_07,BF16,18,residual,20,0.75,0.02542095761880128
G12_1_FIXTURE_07,BF16,18,residual,21,0.1875,0.023187575101317852
G12_1_FIXTURE_07,BF16,18,residual,22,0.375,0.021449619753244404
G12_1_FIXTURE_07,BF16,18,residual,23,0.5,0.02178451661381048
G12_1_FIXTURE_07,BF16,18,residual,24,0.25,0.021368964894062214
G12_1_FIXTURE_07,BF16,18,residual,25,0.25,0.021769609642051033
G12_1_FIXTURE_07,BF16,18,residual,26,0.25,0.020091245955193886
G12_1_FIXTURE_07,BF16,18,residual,27,0.25,0.023632347852490382
G12_1_FIXTURE_07,BF16,18,residual,28,0.5,0.025847118576174125
G12_1_FIXTURE_07,BF16,18,residual,29,0.25,0.022173415906723677
G12_1_FIXTURE_07,BF16,18,residual,30,0.25,0.021205881368583226
G12_1_FIXTURE_07,BF16,18,residual,31,0.25,0.0198425465792466
G12_1_FIXTURE_07,BF16,18,residual,32,0.5,0.0212147451189444
G12_1_FIXTURE_07,BF16,18,residual,33,0.1875,0.02607819136413306
G12_1_FIXTURE_07,BF16,18,residual,34,0.375,0.024390193812410546
G12_1_FIXTURE_07,BF16,18,residual,35,0.25,0.019040724476608817
G12_1_FIXTURE_07,BF16,18,residual,36,1.25,0.029155156021984235
G12_1_FIXTURE_07,BF16,18,residual,37,0.5,0.023097332276391075
G12_1_FIXTURE_07,BF16,18,residual,38,0.375,0.0274765427021855
G12_1_FIXTURE_07,BF16,18,residual,39,0.25,0.020565229455534278
G12_1_FIXTURE_07,BF16,18,residual,40,0.25,0.019306908025776604
G12_1_FIXTURE_07,BF16,18,residual,41,0.5,0.021778384821805094
G12_1_FIXTURE_07,BF16,18,residual,42,0.625,0.024903136279203764
G12_1_FIXTURE_07,BF16,18,residual,43,0.15625,0.024101045027727967
G12_1_FIXTURE_07,BF16,18,residual,44,0.5,0.025677067140319233
G12_1_FIXTURE_07,BF16,18,residual,45,0.1875,0.019042474814278704
G12_1_FIXTURE_07,BF16,18,residual,46,0.140625,0.020033232472378915
G12_1_FIXTURE_07,BF16,18,residual,47,0.25,0.032514444031952236
G12_1_FIXTURE_07,BF16,18,residual,48,0.25,0.02164021565604647
G12_1_FIXTURE_07,BF16,18,residual,49,0.75,0.025277172074252358
G12_1_FIXTURE_07,BF16,18,residual,50,0.25,0.021239117689878708
G12_1_FIXTURE_07,BF16,18,residual,51,0.203125,0.017793365637521454
G12_1_FIXTURE_07,BF16,18,residual,52,0.17578125,0.019515746291223986
G12_1_FIXTURE_07,BF16,18,residual,53,0.5,0.018719968710423644
G12_1_FIXTURE_07,BF16,18,residual,54,0.25,0.017432632505932053
G12_1_FIXTURE_07,BF16,18,residual,55,0.75,0.01985241380898087
G12_1_FIXTURE_07,BF16,18,residual,56,0.25,0.02193550581456454
G12_1_FIXTURE_07,BF16,18,residual,57,0.5,0.024145205562814766
G12_1_FIXTURE_07,BF16,18,residual,58,0.5,0.0218522421929057
G12_1_FIXTURE_07,BF16,18,residual,59,0.25,0.01886667789065259
G12_1_FIXTURE_07,BF16,18,residual,60,0.140625,0.022229669836615364
G12_1_FIXTURE_07,BF16,18,residual,61,0.5,0.020589538974590555
G12_1_FIXTURE_07,BF16,18,residual,62,0.1875,0.016670306166552785
G12_1_FIXTURE_07,BF16,18,residual,63,0.25,0.02272432206976693
G12_1_FIXTURE_07,BF16,18,residual,64,0.25,0.01819976531425999
G12_1_FIXTURE_07,BF16,18,residual,65,0.3125,0.022559516671842455
G12_1_FIXTURE_07,BF16,18,residual,66,0.25,0.02011236327847116
G12_1_FIXTURE_07,BF16,18,residual,67,0.1875,0.018964408068353054
G12_1_FIXTURE_07,BF16,18,residual,68,0.75,0.02306464777173589
G12_1_FIXTURE_07,BF16,18,residual,69,0.25,0.021012466952962126
G12_1_FIXTURE_07,BF16,18,residual,70,0.625,0.030721800557506247
G12_1_FIXTURE_07,BF16,18,residual,71,0.25,0.01864471503449047
G12_1_FIXTURE_07,BF16,18,residual,72,0.25,0.020336891365496552
G12_1_FIXTURE_07,BF16,18,residual,73,0.125,0.017327581176008838
G12_1_FIXTURE_07,BF16,18,residual,74,0.5,0.027533282636618774
G12_1_FIXTURE_07,BF16,18,residual,75,1.0,0.029708588392223675
G12_1_FIXTURE_07,BF16,18,residual,76,0.1875,0.01968116908500136
G12_1_FIXTURE_07,BF16,18,residual,77,0.25,0.018545501411269028
G12_1_FIXTURE_07,BF16,18,residual,78,0.375,0.022509990616257934
G12_1_FIXTURE_07,BF16,18,residual,79,0.25,0.021092434746171496
G12_1_FIXTURE_07,BF16,18,residual,80,0.25,0.023011931194439603
G12_1_FIXTURE_07,BF16,18,residual,81,0.25,0.02399509613644672
G12_1_FIXTURE_07,BF16,18,residual,82,0.125,0.01714349421528963
G12_1_FIXTURE_07,BF16,18,residual,83,0.5,0.030175746950824332
G12_1_FIXTURE_07,BF16,18,residual,84,0.25,0.02313367760956093
G12_1_FIXTURE_07,BF16,18,residual,85,0.5,0.021535194106854616
G12_1_FIXTURE_07,BF16,18,residual,86,0.25,0.020110914485778616
G12_1_FIXTURE_07,BF16,18,residual,87,0.5,0.021033126992166033
G12_1_FIXTURE_07,BF16,18,residual,88,0.25,0.018414872465126932
G12_1_FIXTURE_07,BF16,18,residual,89,0.5,0.024340810107369614
G12_1_FIXTURE_07,BF16,18,residual,90,1.25,0.028418681609922176
G12_1_FIXTURE_07,BF16,18,residual,91,0.25,0.02085055416049794
G12_1_FIXTURE_07,BF16,18,residual,92,0.5,0.022730601105345482
G12_1_FIXTURE_07,BF16,18,residual,93,0.25,0.02058652733846419
G12_1_FIXTURE_07,BF16,18,residual,94,0.375,0.02226798635774945
G12_1_FIXTURE_07,BF16,18,residual,95,0.5,0.02218037575052839
G12_1_FIXTURE_07,BF16,18,residual,96,0.25,0.029037100513535828
G12_1_FIXTURE_07,BF16,18,residual,97,0.25,0.020333200842498324
G12_1_FIXTURE_07,BF16,18,residual,98,0.25,0.017990185382159112
G12_1_FIXTURE_07,BF16,18,residual,99,0.5,0.019058098403181633
G12_1_FIXTURE_07,BF16,18,residual,100,0.1875,0.020534583062968008
G12_1_FIXTURE_07,BF16,18,residual,101,0.25,0.0180463662946531
G12_1_FIXTURE_07,BF16,18,residual,102,0.25,0.020295885313674634
G12_1_FIXTURE_07,BF16,18,residual,103,0.1875,0.01920050433155712
G12_1_FIXTURE_07,BF16,18,residual,104,0.1875,0.019333321064066985
G12_1_FIXTURE_07,BF16,18,residual,105,0.25,0.01878338233814387
G12_1_FIXTURE_07,BF16,18,residual,106,0.25,0.01872605893951568
G12_1_FIXTURE_07,BF16,18,residual,107,0.3125,0.01897448663121509
G12_1_FIXTURE_07,BF16,18,residual,108,0.1875,0.021990419977015684
G12_1_FIXTURE_07,BF16,18,residual,109,0.75,0.024597111400660183
G12_1_FIXTURE_07,BF16,18,residual,110,0.375,0.018586981510153432
G12_1_FIXTURE_07,BF16,18,residual,111,0.75,0.023420429824663882
G12_1_FIXTURE_07,BF16,18,residual,112,0.25,0.01889584818048696
G12_1_FIXTURE_07,BF16,18,residual,113,0.25,0.020460099162422318
G12_1_FIXTURE_07,BF16,18,residual,114,0.15625,0.018499581416149904
G12_1_FIXTURE_07,BF16,18,residual,115,0.25,0.02148192643458676
G12_1_FIXTURE_07,BF16,18,residual,116,0.75,0.0192328404259739
G12_1_FIXTURE_07,BF16,18,residual,117,0.1875,0.01828955987537993
G12_1_FIXTURE_07,BF16,18,residual,118,0.25,0.01890318258916336
G12_1_FIXTURE_07,BF16,18,residual,119,0.25,0.023231869066981894
G12_1_FIXTURE_07,BF16,18,residual,120,0.25,0.01970474779673873
G12_1_FIXTURE_07,BF16,18,residual,121,0.375,0.019570326022027656
G12_1_FIXTURE_07,BF16,18,residual,122,0.375,0.02469890576545066
G12_1_FIXTURE_07,BF16,18,residual,123,0.1875,0.0201620603327274
G12_1_FIXTURE_07,BF16,18,residual,124,0.25,0.020251039118983134
G12_1_FIXTURE_07,BF16,18,residual,125,0.1875,0.02390906763732682
G12_1_FIXTURE_07,BF16,18,residual,126,0.5,0.033760678362801055
G12_1_FIXTURE_07,BF16,18,residual,127,0.25,0.020412561881391202
G12_1_FIXTURE_07,BF16,18,residual,128,0.25,0.021808756039631543
G12_1_FIXTURE_07,BF16,18,residual,129,0.25,0.020967451038309843
G12_1_FIXTURE_07,BF16,18,residual,130,0.25,0.018022675187693817
G12_1_FIXTURE_07,BF16,18,residual,131,0.75,0.026791789135094817
G12_1_FIXTURE_07,BF16,18,residual,132,0.5,0.02143725954931437
G12_1_FIXTURE_07,BF16,18,residual,133,0.15625,0.02088892599570158
G12_1_FIXTURE_07,BF16,18,residual,134,0.1875,0.019197747933855175
G12_1_FIXTURE_07,BF16,18,residual,135,0.375,0.021302808615960712
G12_1_FIXTURE_07,BF16,18,residual,136,0.25,0.020160668520229387
G12_1_FIXTURE_07,BF16,18,residual,137,0.25,0.02025662188320927
G12_1_FIXTURE_07,BF16,18,residual,138,0.1875,0.02001568472834995
G12_1_FIXTURE_07,BF16,18,residual,139,0.25,0.01793879296448158
G12_1_FIXTURE_07,BF16,18,residual,140,0.5,0.025838403937425952
G12_1_FIXTURE_07,BF16,18,residual,141,0.25,0.02119996550927341
G12_1_FIXTURE_07,BF16,18,residual,142,0.125,0.01820253979701139
G12_1_FIXTURE_07,BF16,18,residual,143,0.140625,0.020185010911325112
G12_1_FIXTURE_07,BF16,18,residual,144,0.25,0.022570894596832237
G12_1_FIXTURE_07,BF16,18,residual,145,0.5,0.018376754901996712
G12_1_FIXTURE_07,BF16,18,residual,146,0.25,0.019104060678161568
G12_1_FIXTURE_07,BF16,18,residual,147,0.5,0.022103224193657886
G12_1_FIXTURE_07,BF16,18,residual,148,0.25,0.022456740134262784
G12_1_FIXTURE_07,BF16,18,residual,149,0.1875,0.022993186914524105
G12_1_FIXTURE_07,BF16,18,residual,150,0.25,0.01845874379490845
G12_1_FIXTURE_07,BF16,18,residual,151,0.25,0.021983269253447277
G12_1_FIXTURE_07,BF16,18,residual,152,0.25,0.018397732562911783
G12_1_FIXTURE_07,BF16,18,residual,153,0.25,0.022917004400548658
G12_1_FIXTURE_07,BF16,18,residual,154,0.75,0.021597156284092554
G12_1_FIXTURE_07,BF16,18,residual,155,0.75,0.021309517831161695
G12_1_FIXTURE_07,BF16,18,residual,156,0.5,0.02267560903422973
G12_1_FIXTURE_07,BF16,18,residual,157,0.25,0.02597384153999427
G12_1_FIXTURE_07,BF16,18,residual,158,0.25,0.018880736371129934
G12_1_FIXTURE_07,BF16,18,residual,159,0.25,0.019271280752625658
G12_1_FIXTURE_07,BF16,19,attention,0,0.03125,0.0007171560841349256
G12_1_FIXTURE_07,BF16,19,attention,1,0.0625,0.0034330599438947354
G12_1_FIXTURE_07,BF16,19,attention,2,0.078125,0.00877245568044931
G12_1_FIXTURE_07,BF16,19,attention,3,0.0703125,0.006335936671254661
G12_1_FIXTURE_07,BF16,19,attention,4,0.15625,0.008846572876973748
G12_1_FIXTURE_07,BF16,19,attention,5,0.0625,0.00905117302501908
G12_1_FIXTURE_07,BF16,19,attention,6,0.0703125,0.008907829277769098
G12_1_FIXTURE_07,BF16,19,attention,7,0.08984375,0.009296580202798548
G12_1_FIXTURE_07,BF16,19,attention,8,0.0625,0.008605642600829725
G12_1_FIXTURE_07,BF16,19,attention,9,0.08203125,0.006756697698740438
G12_1_FIXTURE_07,BF16,19,attention,10,0.08984375,0.007817650782882317
G12_1_FIXTURE_07,BF16,19,attention,11,0.08984375,0.007767137774099229
G12_1_FIXTURE_07,BF16,19,attention,12,0.078125,0.00886804965927695
G12_1_FIXTURE_07,BF16,19,attention,13,0.09375,0.010801573659636451
G12_1_FIXTURE_07,BF16,19,attention,14,0.0546875,0.007937643307011822
G12_1_FIXTURE_07,BF16,19,attention,15,0.109375,0.009498064483063937
G12_1_FIXTURE_07,BF16,19,attention,16,0.09375,0.00928050285209097
G12_1_FIXTURE_07,BF16,19,attention,17,0.12109375,0.009633594452681641
G12_1_FIXTURE_07,BF16,19,attention,18,0.0625,0.008084033623798174
G12_1_FIXTURE_07,BF16,19,attention,19,0.09375,0.008168519393553252
G12_1_FIXTURE_07,BF16,19,attention,20,0.125,0.009341967900350953
G12_1_FIXTURE_07,BF16,19,attention,21,0.078125,0.009093919383243478
G12_1_FIXTURE_07,BF16,19,attention,22,0.078125,0.01026390557112826
G12_1_FIXTURE_07,BF16,19,attention,23,0.09375,0.007594083308853672
G12_1_FIXTURE_07,BF16,19,attention,24,0.078125,0.008408927565468355
G12_1_FIXTURE_07,BF16,19,attention,25,0.15234375,0.01016742640990155
G12_1_FIXTURE_07,BF16,19,attention,26,0.125,0.009594758961603706
G12_1_FIXTURE_07,BF16,19,attention,27,0.08740234375,0.009322383582586137
G12_1_FIXTURE_07,BF16,19,attention,28,0.09375,0.009717839627161336
G12_1_FIXTURE_07,BF16,19,attention,29,0.15625,0.011010805074731763
G12_1_FIXTURE_07,BF16,19,attention,30,0.15625,0.011017069399034548
G12_1_FIXTURE_07,BF16,19,attention,31,0.05859375,0.009023141927481975
G12_1_FIXTURE_07,BF16,19,attention,32,0.125,0.010001996171255608
G12_1_FIXTURE_07,BF16,19,attention,33,0.125,0.010903495613022203
G12_1_FIXTURE_07,BF16,19,attention,34,0.09375,0.009338116923889465
G12_1_FIXTURE_07,BF16,19,attention,35,0.125,0.009189488817199568
G12_1_FIXTURE_07,BF16,19,attention,36,0.1328125,0.011268593917095731
G12_1_FIXTURE_07,BF16,19,attention,37,0.109375,0.008949558984741916
G12_1_FIXTURE_07,BF16,19,attention,38,0.15625,0.013022253120798712
G12_1_FIXTURE_07,BF16,19,attention,39,0.09375,0.009832132974828156
G12_1_FIXTURE_07,BF16,19,attention,40,0.109375,0.009797794801269763
G12_1_FIXTURE_07,BF16,19,attention,41,0.125,0.01069676472146598
G12_1_FIXTURE_07,BF16,19,attention,42,0.09375,0.008910597167153934
G12_1_FIXTURE_07,BF16,19,attention,43,0.125,0.009510763812654387
G12_1_FIXTURE_07,BF16,19,attention,44,0.125,0.011576158881771617
G12_1_FIXTURE_07,BF16,19,attention,45,0.09375,0.008954405449373731
G12_1_FIXTURE_07,BF16,19,attention,46,0.078125,0.008700402593260487
G12_1_FIXTURE_07,BF16,19,attention,47,0.09375,0.008965147129531708
G12_1_FIXTURE_07,BF16,19,attention,48,0.140625,0.010884549590546955
G12_1_FIXTURE_07,BF16,19,attention,49,0.125,0.00979412530730673
G12_1_FIXTURE_07,BF16,19,attention,50,0.125,0.01279628395620903
G12_1_FIXTURE_07,BF16,19,attention,51,0.125,0.009783422695706657
G12_1_FIXTURE_07,BF16,19,attention,52,0.109375,0.008045353180786662
G12_1_FIXTURE_07,BF16,19,attention,53,0.1015625,0.00825388787154971
G12_1_FIXTURE_07,BF16,19,attention,54,0.0625,0.006981757016064542
G12_1_FIXTURE_07,BF16,19,attention,55,0.0703125,0.006654235402897927
G12_1_FIXTURE_07,BF16,19,attention,56,0.140625,0.008191356325362963
G12_1_FIXTURE_07,BF16,19,attention,57,0.0703125,0.009186337822134577
G12_1_FIXTURE_07,BF16,19,attention,58,0.125,0.010093583541430943
G12_1_FIXTURE_07,BF16,19,attention,59,0.1044921875,0.00878823053795876
G12_1_FIXTURE_07,BF16,19,attention,60,0.10546875,0.010441292622791318
G12_1_FIXTURE_07,BF16,19,attention,61,0.09765625,0.009315035998177061
G12_1_FIXTURE_07,BF16,19,attention,62,0.1484375,0.009816259388554809
G12_1_FIXTURE_07,BF16,19,attention,63,0.064453125,0.00813059131909338
G12_1_FIXTURE_07,BF16,19,attention,64,0.09375,0.00878972752500035
G12_1_FIXTURE_07,BF16,19,attention,65,0.078125,0.008944339897306858
G12_1_FIXTURE_07,BF16,19,attention,66,0.09375,0.008644869067228401
G12_1_FIXTURE_07,BF16,19,attention,67,0.109375,0.008473871385287388
G12_1_FIXTURE_07,BF16,19,attention,68,0.140625,0.009260989521212461
G12_1_FIXTURE_07,BF16,19,attention,69,0.078125,0.008006652257560934
G12_1_FIXTURE_07,BF16,19,attention,70,0.1875,0.01372602978782688
G12_1_FIXTURE_07,BF16,19,attention,71,0.125,0.010968994959024769
G12_1_FIXTURE_07,BF16,19,attention,72,0.125,0.009826915177653236
G12_1_FIXTURE_07,BF16,19,attention,73,0.125,0.009041326487224517
G12_1_FIXTURE_07,BF16,19,attention,74,0.078125,0.009226630476854304
G12_1_FIXTURE_07,BF16,19,attention,75,0.09375,0.00959069700667788
G12_1_FIXTURE_07,BF16,19,attention,76,0.125,0.009542690965715686
G12_1_FIXTURE_07,BF16,19,attention,77,0.07421875,0.007757143373739564
G12_1_FIXTURE_07,BF16,19,attention,78,0.15625,0.008194095860150786
G12_1_FIXTURE_07,BF16,19,attention,79,0.1044921875,0.008909644772163248
G12_1_FIXTURE_07,BF16,19,attention,80,0.09375,0.00876198917349947
G12_1_FIXTURE_07,BF16,19,attention,81,0.150390625,0.009851817509882196
G12_1_FIXTURE_07,BF16,19,attention,82,0.125,0.008517640312818112
G12_1_FIXTURE_07,BF16,19,attention,83,0.078125,0.01023045716731961
G12_1_FIXTURE_07,BF16,19,attention,84,0.1875,0.012115755283882292
G12_1_FIXTURE_07,BF16,19,attention,85,0.109375,0.009492964821942576
G12_1_FIXTURE_07,BF16,19,attention,86,0.125,0.009464438685554983
G12_1_FIXTURE_07,BF16,19,attention,87,0.109375,0.008603379553707711
G12_1_FIXTURE_07,BF16,19,attention,88,0.1015625,0.008882995916258457
G12_1_FIXTURE_07,BF16,19,attention,89,0.09375,0.008621697112740287
G12_1_FIXTURE_07,BF16,19,attention,90,0.1015625,0.008304870486075382
G12_1_FIXTURE_07,BF16,19,attention,91,0.125,0.009797920964802434
G12_1_FIXTURE_07,BF16,19,attention,92,0.1875,0.009860563227200258
G12_1_FIXTURE_07,BF16,19,attention,93,0.125,0.010299640332574241
G12_1_FIXTURE_07,BF16,19,attention,94,0.0771484375,0.007864860518259187
G12_1_FIXTURE_07,BF16,19,attention,95,0.109375,0.009697772590277213
G12_1_FIXTURE_07,BF16,19,attention,96,0.15625,0.013564664781104052
G12_1_FIXTURE_07,BF16,19,attention,97,0.15625,0.01203049666833712
G12_1_FIXTURE_07,BF16,19,attention,98,0.1171875,0.00903969045162187
G12_1_FIXTURE_07,BF16,19,attention,99,0.109375,0.008216641401237143
G12_1_FIXTURE_07,BF16,19,attention,100,0.09375,0.007647360668441719
G12_1_FIXTURE_07,BF16,19,attention,101,0.0625,0.006831794405399773
G12_1_FIXTURE_07,BF16,19,attention,102,0.125,0.01173411488119662
G12_1_FIXTURE_07,BF16,19,attention,103,0.09375,0.009352073166174835
G12_1_FIXTURE_07,BF16,19,attention,104,0.1875,0.010740243798815358
G12_1_FIXTURE_07,BF16,19,attention,105,0.09375,0.009047363016946157
G12_1_FIXTURE_07,BF16,19,attention,106,0.078125,0.011807181760470653
G12_1_FIXTURE_07,BF16,19,attention,107,0.09375,0.00805666897273986
G12_1_FIXTURE_07,BF16,19,attention,108,0.078125,0.007835365437917022
G12_1_FIXTURE_07,BF16,19,attention,109,0.0859375,0.008390385655652581
G12_1_FIXTURE_07,BF16,19,attention,110,0.1328125,0.009016577968553742
G12_1_FIXTURE_07,BF16,19,attention,111,0.1875,0.009193793359269573
G12_1_FIXTURE_07,BF16,19,attention,112,0.119140625,0.010142996175075625
G12_1_FIXTURE_07,BF16,19,attention,113,0.1015625,0.009442773771259086
G12_1_FIXTURE_07,BF16,19,attention,114,0.140625,0.011757452037198192
G12_1_FIXTURE_07,BF16,19,attention,115,0.171875,0.011768497852935735
G12_1_FIXTURE_07,BF16,19,attention,116,0.125,0.009704314358574159
G12_1_FIXTURE_07,BF16,19,attention,117,0.0625,0.008735444712582127
G12_1_FIXTURE_07,BF16,19,attention,118,0.09375,0.007707820796294115
G12_1_FIXTURE_07,BF16,19,attention,119,0.0703125,0.008703059568435968
G12_1_FIXTURE_07,BF16,19,attention,120,0.078125,0.008987220728508691
G12_1_FIXTURE_07,BF16,19,attention,121,0.0625,0.008821340436112012
G12_1_FIXTURE_07,BF16,19,attention,122,0.125,0.008923034111393642
G12_1_FIXTURE_07,BF16,19,attention,123,0.125,0.009198474081723121
G12_1_FIXTURE_07,BF16,19,attention,124,0.09375,0.009282946131768229
G12_1_FIXTURE_07,BF16,19,attention,125,0.078125,0.00873299265197901
G12_1_FIXTURE_07,BF16,19,attention,126,0.1875,0.016712022593662522
G12_1_FIXTURE_07,BF16,19,attention,127,0.28125,0.011451632687847615
G12_1_FIXTURE_07,BF16,19,attention,128,0.21875,0.011162382723767418
G12_1_FIXTURE_07,BF16,19,attention,129,0.1875,0.012288087598423638
G12_1_FIXTURE_07,BF16,19,attention,130,0.171875,0.012082227513554826
G12_1_FIXTURE_07,BF16,19,attention,131,0.099609375,0.009636924321415597
G12_1_FIXTURE_07,BF16,19,attention,132,0.1015625,0.010041503336758765
G12_1_FIXTURE_07,BF16,19,attention,133,0.125,0.009166462137076125
G12_1_FIXTURE_07,BF16,19,attention,134,0.1875,0.011297781435692511
G12_1_FIXTURE_07,BF16,19,attention,135,0.15625,0.010386345113900715
G12_1_FIXTURE_07,BF16,19,attention,136,0.125,0.00919984071760177
G12_1_FIXTURE_07,BF16,19,attention,137,0.125,0.010131702947671248
G12_1_FIXTURE_07,BF16,19,attention,138,0.1875,0.010624530500409419
G12_1_FIXTURE_07,BF16,19,attention,139,0.15625,0.00951693152992633
G12_1_FIXTURE_07,BF16,19,attention,140,0.125,0.009629022704348032
G12_1_FIXTURE_07,BF16,19,attention,141,0.09375,0.009383533880109375
G12_1_FIXTURE_07,BF16,19,attention,142,0.09375,0.009026175665457771
G12_1_FIXTURE_07,BF16,19,attention,143,0.109375,0.007548918653169745
G12_1_FIXTURE_07,BF16,19,attention,144,0.1875,0.009795557428098414
G12_1_FIXTURE_07,BF16,19,attention,145,0.09375,0.009344943523043917
G12_1_FIXTURE_07,BF16,19,attention,146,0.125,0.009223460137164198
G12_1_FIXTURE_07,BF16,19,attention,147,0.125,0.010142533995834863
G12_1_FIXTURE_07,BF16,19,attention,148,0.12109375,0.008773892324820676
G12_1_FIXTURE_07,BF16,19,attention,149,0.125,0.014958781388099413
G12_1_FIXTURE_07,BF16,19,attention,150,0.1171875,0.010934564627005202
G12_1_FIXTURE_07,BF16,19,attention,151,0.1015625,0.0097619714347391
G12_1_FIXTURE_07,BF16,19,attention,152,0.1171875,0.009084492587032195
G12_1_FIXTURE_07,BF16,19,attention,153,0.15625,0.011070328616703946
G12_1_FIXTURE_07,BF16,19,attention,154,0.140625,0.009127537296909738
